Cod_Gecon;Cod_Gecon;Cod_Gecon;Cod_Gecon;Cod_Gecon
107;2023;3527207;Suíno - total;450
107;2023;3527306;Suíno - total;200
107;2023;3527405;Suíno - total;365
107;2023;3527504;Suíno - total;25
107;2023;3527702;Suíno - total;400
107;2023;3527801;Suíno - total;23
107;2023;3528007;Suíno - total;195
107;2023;3528106;Suíno - total;3860
107;2023;3528205;Suíno - total;1940
107;2023;3528304;Suíno - total;385
107;2023;3528403;Suíno - total;810
107;2023;3528502;Suíno - total;40
107;2023;3528601;Suíno - total;410
107;2023;3528700;Suíno - total;1680
107;2023;3528809;Suíno - total;1200
107;2023;3528858;Suíno - total;250
107;2023;3528908;Suíno - total;475
107;2023;3529005;Suíno - total;176
107;2023;3529104;Suíno - total;220
107;2023;3529203;Suíno - total;1550
107;2023;3529302;Suíno - total;725
107;2023;3529401;Suíno - total;40
107;2023;3529500;Suíno - total;350
107;2023;3529609;Suíno - total;61
107;2023;3529658;Suíno - total;403
107;2023;3529708;Suíno - total;7538
107;2023;3529807;Suíno - total;150
107;2023;3529906;Suíno - total;56
107;2023;3530003;Suíno - total;104
107;2023;3530102;Suíno - total;950
107;2023;3530201;Suíno - total;3100
107;2023;3530300;Suíno - total;1320
107;2023;3530409;Suíno - total;165
107;2023;3530508;Suíno - total;10000
107;2023;3530607;Suíno - total;240
107;2023;3530706;Suíno - total;7500
107;2023;3530805;Suíno - total;20700
107;2023;3530904;Suíno - total;16150
107;2023;3531100;Suíno - total;20
107;2023;3531308;Suíno - total;734
107;2023;3531407;Suíno - total;5800
107;2023;3531506;Suíno - total;6800
107;2023;3531605;Suíno - total;270
107;2023;3531704;Suíno - total;460
107;2023;3531803;Suíno - total;3400
107;2023;3531902;Suíno - total;1008
107;2023;3532058;Suíno - total;600
107;2023;3532108;Suíno - total;930
107;2023;3532157;Suíno - total;150
107;2023;3532207;Suíno - total;850
107;2023;3532306;Suíno - total;405
107;2023;3532405;Suíno - total;1550
107;2023;3532504;Suíno - total;3200
107;2023;3532603;Suíno - total;370
107;2023;3532702;Suíno - total;465
107;2023;3532801;Suíno - total;510
107;2023;3532827;Suíno - total;100
107;2023;3532843;Suíno - total;320
107;2023;3532868;Suíno - total;445
107;2023;3532900;Suíno - total;145
107;2023;3533007;Suíno - total;2810
107;2023;3533205;Suíno - total;275
107;2023;3533254;Suíno - total;195
107;2023;3533304;Suíno - total;580
107;2023;3533403;Suíno - total;161
107;2023;3533502;Suíno - total;1500
107;2023;3533601;Suíno - total;700
107;2023;3533700;Suíno - total;140
107;2023;3533908;Suíno - total;431
107;2023;3534005;Suíno - total;158
107;2023;3534104;Suíno - total;65
107;2023;3534203;Suíno - total;189
107;2023;3534302;Suíno - total;1085
107;2023;3534500;Suíno - total;111
107;2023;3534609;Suíno - total;497
107;2023;3534708;Suíno - total;1600
107;2023;3534757;Suíno - total;368
107;2023;3534807;Suíno - total;220
107;2023;3534906;Suíno - total;590
107;2023;3535002;Suíno - total;1580
107;2023;3535101;Suíno - total;55
107;2023;3535200;Suíno - total;2145
107;2023;3535309;Suíno - total;2540
107;2023;3535408;Suíno - total;370
107;2023;3535507;Suíno - total;910
107;2023;3535606;Suíno - total;800
107;2023;3535705;Suíno - total;420
107;2023;3535804;Suíno - total;6064
107;2023;3535903;Suíno - total;320
107;2023;3536000;Suíno - total;115
107;2023;3536208;Suíno - total;100
107;2023;3536257;Suíno - total;130
107;2023;3536307;Suíno - total;7000
107;2023;3536406;Suíno - total;350
107;2023;3536505;Suíno - total;90
107;2023;3536570;Suíno - total;285
107;2023;3536604;Suíno - total;1280
107;2023;3536703;Suíno - total;2842
107;2023;3536802;Suíno - total;5000
107;2023;3536901;Suíno - total;62
107;2023;3537008;Suíno - total;1450
107;2023;3537107;Suíno - total;200
107;2023;3537156;Suíno - total;190
107;2023;3537206;Suíno - total;50
107;2023;3537305;Suíno - total;1575
107;2023;3537404;Suíno - total;1280
107;2023;3537503;Suíno - total;9000
107;2023;3537800;Suíno - total;2350
107;2023;3537909;Suíno - total;1210
107;2023;3538006;Suíno - total;475
107;2023;3538105;Suíno - total;420
107;2023;3538204;Suíno - total;205
107;2023;3538303;Suíno - total;987
107;2023;3538501;Suíno - total;200
107;2023;3538600;Suíno - total;405
107;2023;3538709;Suíno - total;2010
107;2023;3538808;Suíno - total;1750
107;2023;3538907;Suíno - total;810
107;2023;3539202;Suíno - total;1730
107;2023;3539301;Suíno - total;3000
107;2023;3539400;Suíno - total;410
107;2023;3539509;Suíno - total;243
107;2023;3539608;Suíno - total;220
107;2023;3539707;Suíno - total;1350
107;2023;3539905;Suíno - total;5200
107;2023;3540002;Suíno - total;257
107;2023;3540101;Suíno - total;172
107;2023;3540200;Suíno - total;66
107;2023;3540259;Suíno - total;716
107;2023;3540309;Suíno - total;205
107;2023;3540408;Suíno - total;755
107;2023;3540606;Suíno - total;63900
107;2023;3540705;Suíno - total;50
107;2023;3540754;Suíno - total;80
107;2023;3540804;Suíno - total;1050
107;2023;3540853;Suíno - total;135
107;2023;3540903;Suíno - total;418
107;2023;3541059;Suíno - total;2250
107;2023;3541109;Suíno - total;114
107;2023;3541208;Suíno - total;2400
107;2023;3541307;Suíno - total;1595
107;2023;3541406;Suíno - total;1115
107;2023;3541505;Suíno - total;778
107;2023;3541604;Suíno - total;2487
107;2023;3541653;Suíno - total;150
107;2023;3541703;Suíno - total;415
107;2023;3541802;Suíno - total;52
107;2023;3541901;Suíno - total;345
107;2023;3542008;Suíno - total;157
107;2023;3542107;Suíno - total;10100
107;2023;3542206;Suíno - total;750
107;2023;3542305;Suíno - total;670
107;2023;3542404;Suíno - total;420
107;2023;3542503;Suíno - total;600
107;2023;3542602;Suíno - total;100
107;2023;3542701;Suíno - total;574
107;2023;3542800;Suíno - total;800
107;2023;3542909;Suíno - total;1700
107;2023;3543006;Suíno - total;1000
107;2023;3543105;Suíno - total;1200
107;2023;3543204;Suíno - total;410
107;2023;3543238;Suíno - total;1075
107;2023;3543253;Suíno - total;1240
107;2023;3543402;Suíno - total;250
107;2023;3543501;Suíno - total;250
107;2023;3543600;Suíno - total;310
107;2023;3543709;Suíno - total;280
107;2023;3543808;Suíno - total;125
107;2023;3543907;Suíno - total;1927
107;2023;3544004;Suíno - total;188
107;2023;3544202;Suíno - total;210
107;2023;3544251;Suíno - total;1100
107;2023;3544301;Suíno - total;290
107;2023;3544400;Suíno - total;840
107;2023;3544509;Suíno - total;376
107;2023;3544608;Suíno - total;280
107;2023;3544707;Suíno - total;235
107;2023;3544806;Suíno - total;475
107;2023;3544905;Suíno - total;826
107;2023;3545001;Suíno - total;66
107;2023;3545100;Suíno - total;183
107;2023;3545159;Suíno - total;197
107;2023;3545209;Suíno - total;90
107;2023;3545308;Suíno - total;346
107;2023;3545407;Suíno - total;4500
107;2023;3545506;Suíno - total;370
107;2023;3545605;Suíno - total;450
107;2023;3545704;Suíno - total;1208
107;2023;3545803;Suíno - total;275
107;2023;3546009;Suíno - total;180
107;2023;3546108;Suíno - total;430
107;2023;3546256;Suíno - total;350
107;2023;3546306;Suíno - total;200
107;2023;3546405;Suíno - total;15800
107;2023;3546504;Suíno - total;167
107;2023;3546603;Suíno - total;2250
107;2023;3546702;Suíno - total;53
107;2023;3546801;Suíno - total;35
107;2023;3546900;Suíno - total;295
107;2023;3547007;Suíno - total;219
107;2023;3547106;Suíno - total;165
107;2023;3547205;Suíno - total;642
107;2023;3547304;Suíno - total;450
107;2023;3547403;Suíno - total;595
107;2023;3547650;Suíno - total;470
107;2023;3547700;Suíno - total;890
107;2023;3547908;Suíno - total;3000
107;2023;3548005;Suíno - total;1700
107;2023;3548054;Suíno - total;1890
107;2023;3548104;Suíno - total;680
107;2023;3548203;Suíno - total;361
107;2023;3548302;Suíno - total;250
107;2023;3548401;Suíno - total;79
107;2023;3548609;Suíno - total;875
107;2023;3548906;Suíno - total;2100
107;2023;3549003;Suíno - total;550
107;2023;3549102;Suíno - total;620
107;2023;3549201;Suíno - total;182
107;2023;3549250;Suíno - total;285
107;2023;3549300;Suíno - total;440
107;2023;3549409;Suíno - total;522
107;2023;3549508;Suíno - total;1100
107;2023;3549607;Suíno - total;290
107;2023;3549706;Suíno - total;17520
107;2023;3549805;Suíno - total;1020
107;2023;3549904;Suíno - total;5000
107;2023;3550001;Suíno - total;522
107;2023;3550100;Suíno - total;4100
107;2023;3550209;Suíno - total;3030
107;2023;3550308;Suíno - total;2500
107;2023;3550407;Suíno - total;277
107;2023;3550605;Suíno - total;265
107;2023;3550803;Suíno - total;21000
107;2023;3551108;Suíno - total;230
107;2023;3551207;Suíno - total;800
107;2023;3551306;Suíno - total;200
107;2023;3551405;Suíno - total;800
107;2023;3551504;Suíno - total;20
107;2023;3551603;Suíno - total;600
107;2023;3551702;Suíno - total;605
107;2023;3551900;Suíno - total;80
107;2023;3552007;Suíno - total;700
107;2023;3552106;Suíno - total;7000
107;2023;3552205;Suíno - total;266
107;2023;3552304;Suíno - total;620
107;2023;3552403;Suíno - total;2600
107;2023;3552502;Suíno - total;1263
107;2023;3552551;Suíno - total;775
107;2023;3552601;Suíno - total;2400
107;2023;3552700;Suíno - total;200
107;2023;3552908;Suíno - total;275
107;2023;3553005;Suíno - total;42000
107;2023;3553203;Suíno - total;190
107;2023;3553401;Suíno - total;2200
107;2023;3553500;Suíno - total;140
107;2023;3553609;Suíno - total;850
107;2023;3553708;Suíno - total;1137
107;2023;3553807;Suíno - total;5426
107;2023;3553856;Suíno - total;200
107;2023;3553906;Suíno - total;480
107;2023;3553955;Suíno - total;120
107;2023;3554003;Suíno - total;492
107;2023;3554102;Suíno - total;322
107;2023;3554201;Suíno - total;620
107;2023;3554300;Suíno - total;1328
107;2023;3554409;Suíno - total;40
107;2023;3554508;Suíno - total;4700
107;2023;3554607;Suíno - total;1400
107;2023;3554656;Suíno - total;50
107;2023;3554706;Suíno - total;3200
107;2023;3554755;Suíno - total;510
107;2023;3554805;Suíno - total;131
107;2023;3554904;Suíno - total;754
107;2023;3554953;Suíno - total;4000
107;2023;3555000;Suíno - total;2505
107;2023;3555109;Suíno - total;4300
107;2023;3555208;Suíno - total;180
107;2023;3555307;Suíno - total;600
107;2023;3555356;Suíno - total;150
107;2023;3555406;Suíno - total;200
107;2023;3555505;Suíno - total;250
107;2023;3555604;Suíno - total;445
107;2023;3555703;Suíno - total;530
107;2023;3555802;Suíno - total;950
107;2023;3555901;Suíno - total;131
107;2023;3556008;Suíno - total;1200
107;2023;3556107;Suíno - total;550
107;2023;3556206;Suíno - total;1150
107;2023;3556305;Suíno - total;680
107;2023;3556354;Suíno - total;410
107;2023;3556404;Suíno - total;1680
107;2023;3556503;Suíno - total;63
107;2023;3556602;Suíno - total;120
107;2023;3556701;Suíno - total;180
107;2023;3556800;Suíno - total;250
107;2023;3556909;Suíno - total;358
107;2023;3556958;Suíno - total;374
107;2023;3557006;Suíno - total;290
107;2023;3557105;Suíno - total;630
107;2023;3557204;Suíno - total;350
107;2023;3557303;Suíno - total;2800
107;2021;3500105;Suíno - total;825
107;2021;3500204;Suíno - total;265
107;2021;3500303;Suíno - total;2000
107;2021;3500402;Suíno - total;3800
107;2021;3500501;Suíno - total;40
107;2021;3500550;Suíno - total;12205
107;2021;3500709;Suíno - total;44000
107;2021;3500758;Suíno - total;18750
107;2021;3500808;Suíno - total;470
107;2021;3500907;Suíno - total;2050
107;2021;3501004;Suíno - total;420
107;2021;3501103;Suíno - total;376
107;2021;3501152;Suíno - total;100
107;2021;3501202;Suíno - total;1000
107;2021;3501301;Suíno - total;1800
107;2021;3501400;Suíno - total;48
107;2021;3501509;Suíno - total;185
107;2021;3501707;Suíno - total;112
107;2021;3501806;Suíno - total;580
107;2021;3501905;Suíno - total;1700
107;2021;3502002;Suíno - total;2500
107;2021;3502101;Suíno - total;14762
107;2021;3502200;Suíno - total;5305
107;2021;3502309;Suíno - total;2000
107;2021;3502408;Suíno - total;800
107;2021;3502507;Suíno - total;420
107;2021;3502606;Suíno - total;575
107;2021;3502705;Suíno - total;1000
107;2021;3502754;Suíno - total;125
107;2021;3502804;Suíno - total;2520
107;2021;3502903;Suíno - total;6200
107;2021;3503109;Suíno - total;28200
107;2021;3503158;Suíno - total;115
107;2021;3503208;Suíno - total;630
107;2021;3503307;Suíno - total;2197
107;2021;3503356;Suíno - total;140
107;2021;3503406;Suíno - total;12050
107;2021;3503505;Suíno - total;145
107;2021;3503703;Suíno - total;40
107;2021;3503802;Suíno - total;2758
107;2021;3503950;Suíno - total;332
107;2021;3504008;Suíno - total;810
107;2021;3504206;Suíno - total;475
107;2021;3504305;Suíno - total;240
107;2021;3504404;Suíno - total;510
107;2021;3504503;Suíno - total;800
107;2021;3504602;Suíno - total;1420
107;2021;3504701;Suíno - total;285
107;2021;3504800;Suíno - total;275
107;2021;3504909;Suíno - total;410
107;2021;3505104;Suíno - total;430
107;2021;3505203;Suíno - total;4690
107;2021;3505302;Suíno - total;60
107;2021;3505351;Suíno - total;600
107;2021;3505401;Suíno - total;410
107;2021;3505500;Suíno - total;468
107;2021;3505609;Suíno - total;41
107;2021;3505807;Suíno - total;90
107;2021;3505906;Suíno - total;5000
107;2021;3506003;Suíno - total;7800
107;2021;3506102;Suíno - total;1250
107;2021;3506201;Suíno - total;275
107;2021;3506300;Suíno - total;1737
107;2021;3506409;Suíno - total;194
107;2021;3506508;Suíno - total;1086
107;2021;3506607;Suíno - total;62
107;2021;3506706;Suíno - total;480
107;2021;3506805;Suíno - total;350
107;2021;3507001;Suíno - total;12450
107;2021;3507159;Suíno - total;450
107;2021;3507209;Suíno - total;43
107;2021;3507308;Suíno - total;95
107;2021;3507407;Suíno - total;1100
107;2021;3507456;Suíno - total;480
107;2021;3507506;Suíno - total;2200
107;2021;3507605;Suíno - total;15000
107;2021;3507704;Suíno - total;590
107;2021;3507753;Suíno - total;100
107;2021;3507803;Suíno - total;800
107;2021;3507902;Suíno - total;30352
107;2021;3508207;Suíno - total;571
107;2021;3508306;Suíno - total;310
107;2021;3508405;Suíno - total;12
107;2021;3508504;Suíno - total;195
107;2021;3508603;Suíno - total;310
107;2021;3508702;Suíno - total;2400
107;2021;3508801;Suíno - total;2850
107;2021;3508900;Suíno - total;290
107;2021;3509007;Suíno - total;9
107;2021;3509106;Suíno - total;1644
107;2021;3509205;Suíno - total;96
107;2021;3509254;Suíno - total;1000
107;2021;3509304;Suíno - total;450
107;2021;3509403;Suíno - total;1500
107;2021;3509452;Suíno - total;340
107;2021;3509502;Suíno - total;950
107;2021;3509601;Suíno - total;66
107;2021;3509809;Suíno - total;980
107;2021;3509908;Suíno - total;200
107;2021;3509957;Suíno - total;48
107;2021;3510005;Suíno - total;2815
107;2021;3510104;Suíno - total;436
107;2021;3510153;Suíno - total;50
107;2021;3510203;Suíno - total;3000
107;2021;3510302;Suíno - total;30000
107;2021;3510401;Suíno - total;29300
107;2021;3510708;Suíno - total;60
107;2021;3510807;Suíno - total;6250
107;2021;3510906;Suíno - total;1000
107;2021;3511003;Suíno - total;568
107;2021;3511102;Suíno - total;245
107;2021;3511201;Suíno - total;90
107;2021;3511300;Suíno - total;950
107;2021;3511409;Suíno - total;106000
107;2021;3511508;Suíno - total;100
107;2021;3511607;Suíno - total;138
107;2021;3511706;Suíno - total;310
107;2021;3511904;Suíno - total;284
107;2021;3512001;Suíno - total;11943
107;2021;3512100;Suíno - total;166
107;2021;3512209;Suíno - total;3300
107;2021;3512308;Suíno - total;1940
107;2021;3512407;Suíno - total;4139
107;2021;3512605;Suíno - total;13700
107;2021;3512704;Suíno - total;329
107;2021;3512803;Suíno - total;411
107;2021;3513108;Suíno - total;40
107;2021;3513207;Suíno - total;634
107;2021;3513306;Suíno - total;145
107;2021;3513405;Suíno - total;285
107;2021;3513603;Suíno - total;4800
107;2021;3513702;Suíno - total;10625
107;2021;3513850;Suíno - total;529
107;2021;3513900;Suíno - total;750
107;2021;3514007;Suíno - total;183
107;2021;3514106;Suíno - total;950
107;2021;3514205;Suíno - total;178
107;2021;3514403;Suíno - total;980
107;2021;3514502;Suíno - total;150
107;2021;3514601;Suíno - total;50
107;2021;3514700;Suíno - total;285
107;2021;3514908;Suíno - total;25944
107;2021;3514924;Suíno - total;285
107;2021;3514957;Suíno - total;100
107;2021;3515129;Suíno - total;360
107;2021;3515152;Suíno - total;406
107;2021;3515202;Suíno - total;838
107;2021;3515301;Suíno - total;388
107;2021;3515350;Suíno - total;1140
107;2021;3515400;Suíno - total;28188
107;2021;3515509;Suíno - total;745
107;2021;3515608;Suíno - total;1016
107;2021;3515657;Suíno - total;35
107;2021;3515806;Suíno - total;112
107;2021;3515905;Suíno - total;510
107;2021;3516002;Suíno - total;487
107;2021;3516101;Suíno - total;166
107;2021;3516200;Suíno - total;2032
107;2021;3516309;Suíno - total;137
107;2021;3516408;Suíno - total;154
107;2021;3516606;Suíno - total;30
107;2021;3516705;Suíno - total;145
107;2021;3516804;Suíno - total;1100
107;2021;3516853;Suíno - total;78
107;2021;3516903;Suíno - total;860
107;2021;3517000;Suíno - total;400
107;2021;3517109;Suíno - total;341
107;2021;3517208;Suíno - total;220
107;2021;3517307;Suíno - total;110
107;2021;3517406;Suíno - total;297
107;2021;3517505;Suíno - total;920
107;2021;3517604;Suíno - total;1000
107;2021;3517703;Suíno - total;2229
107;2021;3517802;Suíno - total;338
107;2021;3517901;Suíno - total;132
107;2021;3518008;Suíno - total;231
107;2021;3518107;Suíno - total;320
107;2021;3518206;Suíno - total;2720
107;2021;3518305;Suíno - total;62
107;2021;3518404;Suíno - total;569
107;2021;3518503;Suíno - total;1765
107;2021;3518602;Suíno - total;1050
107;2021;3518800;Suíno - total;20
107;2021;3518859;Suíno - total;400
107;2021;3518909;Suíno - total;225
107;2021;3519006;Suíno - total;850
107;2021;3519055;Suíno - total;16400
107;2021;3519105;Suíno - total;800
107;2021;3519204;Suíno - total;104
107;2021;3519253;Suíno - total;48000
107;2021;3519303;Suíno - total;165
107;2021;3519402;Suíno - total;1100
107;2021;3519501;Suíno - total;745
107;2021;3519600;Suíno - total;900
107;2021;3519709;Suíno - total;3900
107;2021;3519808;Suíno - total;400
107;2021;3519907;Suíno - total;2060
107;2021;3520004;Suíno - total;15
107;2021;3520103;Suíno - total;1523
107;2021;3520202;Suíno - total;100
107;2021;3520301;Suíno - total;200
107;2021;3520442;Suíno - total;1355
107;2021;3520509;Suíno - total;30
107;2021;3520608;Suíno - total;795
107;2021;3520707;Suíno - total;425
107;2021;3520806;Suíno - total;80
107;2021;3520905;Suíno - total;950
107;2021;3521101;Suíno - total;646
107;2021;3521150;Suíno - total;510
107;2021;3521309;Suíno - total;885
107;2021;3521408;Suíno - total;26
107;2021;3521507;Suíno - total;950
107;2021;3521606;Suíno - total;255
107;2021;3521705;Suíno - total;8510
107;2021;3521804;Suíno - total;2400
107;2021;3521903;Suíno - total;1900
107;2021;3522000;Suíno - total;280
107;2021;3522109;Suíno - total;780
107;2021;3522158;Suíno - total;1000
107;2021;3522307;Suíno - total;2960
107;2021;3522406;Suíno - total;10000
107;2021;3522604;Suíno - total;2450
107;2021;3522653;Suíno - total;1600
107;2021;3522703;Suíno - total;1667
107;2021;3522901;Suíno - total;950
107;2021;3523008;Suíno - total;445
107;2021;3523107;Suíno - total;53
107;2021;3523206;Suíno - total;22500
107;2021;3523305;Suíno - total;20
107;2021;3523404;Suíno - total;2000
107;2021;3523602;Suíno - total;474
107;2021;3523701;Suíno - total;486
107;2021;3523800;Suíno - total;600
107;2021;3523909;Suíno - total;151000
107;2021;3524006;Suíno - total;158
107;2021;3524105;Suíno - total;1331
107;2021;3524204;Suíno - total;63
107;2021;3524303;Suíno - total;1050
107;2021;3524501;Suíno - total;5000
107;2021;3524600;Suíno - total;700
107;2021;3524808;Suíno - total;2423
107;2021;3524907;Suíno - total;26300
107;2021;3525102;Suíno - total;1400
107;2021;3525201;Suíno - total;1395
107;2021;3525300;Suíno - total;1120
107;2021;3525409;Suíno - total;476
107;2021;3525508;Suíno - total;1200
107;2021;3525607;Suíno - total;715
107;2021;3525706;Suíno - total;4500
107;2021;3525904;Suíno - total;1460
107;2021;3526001;Suíno - total;710
107;2021;3526100;Suíno - total;270
107;2021;3526308;Suíno - total;600
107;2021;3526407;Suíno - total;5100
107;2021;3526506;Suíno - total;452
107;2021;3526605;Suíno - total;280
107;2021;3526704;Suíno - total;25000
107;2021;3526803;Suíno - total;490
107;2021;3526902;Suíno - total;10800
107;2021;3527009;Suíno - total;277
107;2021;3527108;Suíno - total;355
107;2021;3527207;Suíno - total;604
107;2021;3527306;Suíno - total;250
107;2021;3527405;Suíno - total;280
107;2021;3527504;Suíno - total;25
107;2021;3527702;Suíno - total;411
107;2021;3527801;Suíno - total;271
107;2021;3527900;Suíno - total;263
107;2021;3528007;Suíno - total;180
107;2021;3528106;Suíno - total;3800
107;2021;3528205;Suíno - total;2560
107;2021;3528304;Suíno - total;395
107;2021;3528403;Suíno - total;950
107;2021;3528502;Suíno - total;40
107;2021;3528601;Suíno - total;409
107;2021;3528700;Suíno - total;1760
107;2021;3528809;Suíno - total;1030
107;2021;3528858;Suíno - total;270
107;2021;3528908;Suíno - total;432
107;2021;3529005;Suíno - total;501
107;2021;3529104;Suíno - total;204
107;2021;3529203;Suíno - total;1600
107;2021;3529302;Suíno - total;715
107;2021;3529401;Suíno - total;29
107;2021;3529500;Suíno - total;350
107;2021;3529609;Suíno - total;81
107;2021;3529658;Suíno - total;410
107;2021;3529708;Suíno - total;8469
107;2021;3529807;Suíno - total;190
107;2021;3529906;Suíno - total;56
107;2021;3530003;Suíno - total;78
107;2021;3530102;Suíno - total;928
107;2021;3530201;Suíno - total;2950
107;2021;3530300;Suíno - total;1100
107;2021;3530409;Suíno - total;167
107;2021;3530508;Suíno - total;10000
107;2021;3530607;Suíno - total;250
107;2021;3530706;Suíno - total;7300
107;2021;3530805;Suíno - total;20000
107;2021;3530904;Suíno - total;16370
107;2021;3531100;Suíno - total;20
107;2021;3531308;Suíno - total;557
107;2021;3531407;Suíno - total;4950
107;2021;3531506;Suíno - total;7100
107;2021;3531605;Suíno - total;285
107;2021;3531704;Suíno - total;460
107;2021;3531803;Suíno - total;3500
107;2021;3531902;Suíno - total;1094
107;2021;3532058;Suíno - total;240
107;2021;3532108;Suíno - total;918
107;2021;3532157;Suíno - total;138
107;2021;3532207;Suíno - total;890
107;2021;3532306;Suíno - total;325
107;2021;3532405;Suíno - total;1550
107;2021;3532504;Suíno - total;2800
107;2021;3532603;Suíno - total;480
107;2021;3532702;Suíno - total;450
107;2021;3532801;Suíno - total;520
107;2021;3532827;Suíno - total;100
107;2021;3532843;Suíno - total;618
107;2021;3532868;Suíno - total;520
107;2021;3532900;Suíno - total;118
107;2021;3533007;Suíno - total;2600
107;2021;3533106;Suíno - total;320
107;2021;3533205;Suíno - total;259
107;2021;3533254;Suíno - total;200
107;2021;3533304;Suíno - total;590
107;2021;3533403;Suíno - total;173
107;2021;3533502;Suíno - total;1500
107;2021;3533601;Suíno - total;717
107;2021;3533700;Suíno - total;320
107;2021;3533809;Suíno - total;336
107;2021;3533908;Suíno - total;422
107;2021;3534005;Suíno - total;158
107;2021;3534104;Suíno - total;42
107;2021;3534203;Suíno - total;190
107;2021;3534302;Suíno - total;1074
107;2021;3534500;Suíno - total;125
107;2021;3534609;Suíno - total;458
107;2021;3534708;Suíno - total;1600
107;2021;3534757;Suíno - total;121
107;2021;3534807;Suíno - total;245
107;2021;3534906;Suíno - total;610
107;2021;3535002;Suíno - total;1500
107;2021;3535101;Suíno - total;55
107;2021;3535200;Suíno - total;2032
107;2021;3535309;Suíno - total;2430
107;2021;3535408;Suíno - total;400
107;2021;3535507;Suíno - total;845
107;2021;3535606;Suíno - total;1420
107;2021;3535705;Suíno - total;400
107;2021;3535804;Suíno - total;8000
107;2021;3535903;Suíno - total;346
107;2021;3536000;Suíno - total;298
107;2021;3536208;Suíno - total;100
107;2021;3536257;Suíno - total;135
107;2021;3536307;Suíno - total;6845
107;2021;3536406;Suíno - total;365
107;2021;3536505;Suíno - total;90
107;2021;3536570;Suíno - total;250
107;2021;3536604;Suíno - total;1380
107;2021;3536703;Suíno - total;2450
107;2021;3536802;Suíno - total;5000
107;2021;3536901;Suíno - total;72
107;2021;3537008;Suíno - total;1394
107;2021;3537107;Suíno - total;2520
107;2021;3537156;Suíno - total;160
107;2021;3537206;Suíno - total;50
107;2021;3537305;Suíno - total;1657
107;2021;3537404;Suíno - total;1280
107;2021;3537503;Suíno - total;9000
107;2021;3537602;Suíno - total;110
107;2021;3537800;Suíno - total;2800
107;2021;3537909;Suíno - total;1267
107;2021;3538006;Suíno - total;450
107;2021;3538105;Suíno - total;400
107;2021;3538204;Suíno - total;11200
107;2021;3538303;Suíno - total;1045
107;2021;3538501;Suíno - total;200
107;2021;3538600;Suíno - total;405
107;2021;3538709;Suíno - total;2155
107;2021;3538808;Suíno - total;1993
107;2021;3538907;Suíno - total;800
107;2021;3539202;Suíno - total;1750
107;2021;3539301;Suíno - total;5000
107;2021;3539400;Suíno - total;440
107;2021;3539509;Suíno - total;308
107;2021;3539608;Suíno - total;190
107;2021;3539707;Suíno - total;1250
107;2021;3539806;Suíno - total;2
107;2021;3539905;Suíno - total;4620
107;2021;3540002;Suíno - total;129
107;2021;3540101;Suíno - total;220
107;2021;3540200;Suíno - total;55
107;2021;3540259;Suíno - total;752
107;2021;3540309;Suíno - total;210
107;2021;3540408;Suíno - total;753
107;2021;3540507;Suíno - total;306
107;2021;3540606;Suíno - total;68000
107;2021;3540705;Suíno - total;150
107;2021;3540754;Suíno - total;100
107;2021;3540804;Suíno - total;1050
107;2021;3540853;Suíno - total;115
107;2021;3540903;Suíno - total;467
107;2021;3541059;Suíno - total;1500
107;2021;3541109;Suíno - total;121
107;2021;3541208;Suíno - total;2380
107;2021;3541307;Suíno - total;1672
107;2021;3541406;Suíno - total;1115
107;2021;3541505;Suíno - total;870
107;2021;3541604;Suíno - total;2109
107;2021;3541653;Suíno - total;120
107;2021;3541703;Suíno - total;435
107;2021;3541802;Suíno - total;65
107;2021;3541901;Suíno - total;350
107;2021;3542008;Suíno - total;200
107;2021;3542107;Suíno - total;10700
107;2021;3542206;Suíno - total;740
107;2021;3542305;Suíno - total;404
107;2021;3542404;Suíno - total;470
107;2021;3542503;Suíno - total;580
107;2021;3542602;Suíno - total;50
107;2021;3542701;Suíno - total;478
107;2021;3542800;Suíno - total;800
107;2021;3542909;Suíno - total;2300
107;2021;3543006;Suíno - total;1000
107;2021;3543105;Suíno - total;1184
107;2021;3543204;Suíno - total;410
107;2021;3543238;Suíno - total;1135
107;2021;3543253;Suíno - total;1240
107;2021;3543402;Suíno - total;250
107;2021;3543501;Suíno - total;320
107;2021;3543600;Suíno - total;305
107;2021;3543808;Suíno - total;165
107;2021;3543907;Suíno - total;2310
107;2021;3544004;Suíno - total;192
107;2021;3544202;Suíno - total;220
107;2021;3544251;Suíno - total;1250
107;2021;3544301;Suíno - total;350
107;2021;3544400;Suíno - total;870
107;2021;3544509;Suíno - total;810
107;2021;3544608;Suíno - total;350
107;2021;3544707;Suíno - total;180
107;2021;3544806;Suíno - total;450
107;2021;3544905;Suíno - total;818
107;2021;3545001;Suíno - total;68
107;2021;3545100;Suíno - total;143
107;2021;3545159;Suíno - total;203
107;2021;3545209;Suíno - total;100
107;2021;3545407;Suíno - total;3200
107;2021;3545506;Suíno - total;380
107;2021;3545605;Suíno - total;470
107;2021;3545704;Suíno - total;1075
107;2021;3545803;Suíno - total;288
107;2021;3546009;Suíno - total;200
107;2021;3546108;Suíno - total;475
107;2021;3546256;Suíno - total;350
107;2021;3546405;Suíno - total;8700
107;2021;3546504;Suíno - total;153
107;2021;3546603;Suíno - total;2280
